empathise with the healthcare user;radiographer
empathise with the healthcare user;audiologist
empathise with the healthcare user;diagnostic radiographer
empathise with the healthcare user;specialist chiropractor
empathise with the healthcare user;aromatherapist
empathise with the healthcare user;optician
empathise with the healthcare user;dietitian
empathise with the healthcare user;sophrologist
empathise with the healthcare user;therapeutic radiographer
empathise with the healthcare user;speech and language therapist
empathise with the healthcare user;massage therapist
empathise with the healthcare user;pharmacy technician
empathise with the healthcare user;clinical psychologist
empathise with the healthcare user;physiotherapy assistant
empathise with the healthcare user;paramedic in emergency responses
empathise with the healthcare user;phlebotomist
empathise with the healthcare user;advanced physiotherapist
empathise with the healthcare user;healthcare assistant
empathise with the healthcare user;companion
empathise with the healthcare user;specialist biomedical scientist
empathise with the healthcare user;music therapist
empathise with the healthcare user;emergency ambulance driver
empathise with the healthcare user;anaesthetic technician
empathise with the healthcare user;herbal therapist
empathise with the healthcare user;picture archiving and communication systems administrator
empathise with the healthcare user;specialist nurse
empathise with the healthcare user;advanced nurse practitioner
empathise with the healthcare user;doctors' surgery assistant
empathise with the healthcare user;dental practitioner
empathise with the healthcare user;occupational therapist
empathise with the healthcare user;chiropractor
empathise with the healthcare user;pharmacist
empathise with the healthcare user;acupuncturist
empathise with the healthcare user;osteopath
empathise with the healthcare user;maternity support worker
empathise with the healthcare user;nurse assistant
empathise with the healthcare user;traditional chinese medicine therapist
empathise with the healthcare user;specialist pharmacist
empathise with the healthcare user;shiatsu practitioner
empathise with the healthcare user;pharmacy assistant
empathise with the healthcare user;optometrist
grade foods;food grader
process incident reports for prevention;mine rescue officer
mark processed workpiece;motor vehicle body assembler
mark processed workpiece;casting mould maker
mark processed workpiece;coppersmith
solder components onto electronic board;surface-mount technology machine operator
solder components onto electronic board;wave soldering machine operator
solder components onto electronic board;printed circuit board assembler
assess seizable goods;tax compliance officer
apply 3D imaging techniques;digital games developer
apply 3D imaging techniques;3D animator
apply 3D imaging techniques;3D modeller
electroform;optical disc moulding machine operator
work to develop physical ability to perform at the highest level in sport;professional athlete
follow verbal instructions;miller
follow verbal instructions;second officer
follow verbal instructions;dairy products manufacturing worker
follow verbal instructions;starch extraction operator
follow verbal instructions;raw material reception operator
follow verbal instructions;forklift operator
follow verbal instructions;dairy processing operator
follow verbal instructions;dryer attendant
follow verbal instructions;starch converting operator
follow verbal instructions;co-pilot
follow verbal instructions;helicopter pilot
follow verbal instructions;decksman
follow verbal instructions;parking valet
follow verbal instructions;sailor
follow verbal instructions;auditing clerk
follow verbal instructions;emergency ambulance driver
follow verbal instructions;matrose
follow verbal instructions;scrap metal operative
follow verbal instructions;briquetting machine operator
follow verbal instructions;private chauffeur
follow verbal instructions;bulk filler
follow verbal instructions;milk heat treatment process operator
follow verbal instructions;fisheries deckhand
follow verbal instructions;ship steward/ship stewardess
follow verbal instructions;pipeline maintenance worker
follow verbal instructions;kennel worker
follow verbal instructions;deep-sea fishery worker
follow verbal instructions;cabin crew manager
follow verbal instructions;kennel supervisor
follow verbal instructions;airline transport pilot
follow verbal instructions;ship captain
follow verbal instructions;patient transport services driver
follow verbal instructions;warehouse worker
follow verbal instructions;flight attendant
follow verbal instructions;oilseed presser
follow verbal instructions;milk reception operator
anaesthetics;anaesthetic technician
anaesthetics;doctors' surgery assistant
anaesthetics;orthoptist
anaesthetics;midwife
anaesthetics;dental practitioner
regulations for hygiene in feeding animals;farm milk controller
regulations for hygiene in feeding animals;animal feed nutritionist
regulations for hygiene in feeding animals;animal feed supervisor
civil engineering;land planner
civil engineering;wind energy engineer
civil engineering;civil engineering technician
civil engineering;environmental mining engineer
civil engineering;road maintenance technician
civil engineering;civil drafter
civil engineering;transport engineer
civil engineering;land surveyor
civil engineering;civil engineer
civil engineering;wood technology engineer
civil engineering;nuclear engineer
civil engineering;construction manager
civil engineering;environmental engineer
civil engineering;geological engineer
civil engineering;synthetic materials engineer
civil engineering;engineering lecturer
civil engineering;renewable energy engineer
civil engineering;building inspector
follow verbal instructions;taxi driver
coordinate patrols;security guard supervisor
monitor the identification of animals;slaughterer
monitor the identification of animals;kosher slaughterer
monitor the identification of animals;halal slaughterer
cook seafood;fish cook
cook seafood;private chef
pyrotechnic articles legislation;firework assembler
pyrotechnic articles legislation;fire inspector
pyrotechnic articles legislation;bomb disposal technician
pyrotechnic articles legislation;chief fire officer
furniture care products;furniture cleaner
